id,URL,name,sponsor,event,venue,street,city,state,country,place 5,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count
35122,http://api.menus.nypl.org/dishes/35122,BPOE Racine Lodge 252,BPOE Racine Lodge 252,,,,,,,,,,BPOE,1913-0350_wotm,,,04/10/1913,BPOE Racine Lodge 252,,,,complete,12,16
35123,http://api.menus.nypl.org/dishes/35123,Yale University,Yale University,,,,,,,,,,The Yale Courant,1913-0351_wotm,,,04/11/1913,Yale University,,,,complete,12,24
35124,http://api.menus.nypl.org/dishes/35124,Hotel Knickerbocker,Hotel Knickerbocker,,,,,,,,,,Dried Fruit Association of New York,1913-0352_wotm,,,04/12/1913,Hotel Knickerbocker,,,,complete,4,14
35126,http://api.menus.nypl.org/dishes/35126,Hotel Plaza,Hotel Plaza,,,,,,,,,,"Pacific Lodge No. 233, F. & A. M.",1913-0354_wotm,,,04/12/1913,Hotel Plaza,,,,complete,14,14
35128,http://api.menus.nypl.org/dishes/35128,Teutonia Assembly Rooms,Teutonia Assembly Rooms,,,,,,,,,,"Frederik Lodge 857, F. & A. M.",1913-0356_wotm,,,04/12/1913,Teutonia Assembly Rooms,,,,complete,4,18
35129,http://api.menus.nypl.org/dishes/35129,Ritz Carlton Hotel,Ritz Carlton Hotel,,,,,,,,,,Westchester County Bar Association,1913-0357_wotm,,,04/12/1913,Ritz Carlton Hotel,,,,complete,4,14
35130,http://api.menus.nypl.org/dishes/35130,Republican Club,Republican Club,,,,,,,,,,Westchester County Bar Association,1913-0358_wotm,,,04/12/1913,Republican Club,,,,complete,4,27
35132,http://api.menus.nypl.org/dishes/35132,New Willard,New Willard,,,,,,,,,,The Gridiron Club,1913-0360_wotm,,,04/12/1913,New Willard,,,,complete,2,24
35135,http://api.menus.nypl.org/dishes/35135,Hartford Club,Hartford Club,,,,,,,,,,Charter Oak Ad Club,1913-0363_wotm,,,04/15/1913,Hartford Club,,,,complete,8,16
35136,http://api.menus.nypl.org/dishes/35136,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,,,,,,,Societe Francaise du 14 Julliet,1913-0364_wotm,,,04/15/1913,[Restaurant name and/or location not given],,,,complete,2,21
35137,http://api.menus.nypl.org/dishes/35137,McKinley Square Casino,McKinley Square Casino,,,,,,,,,,Jackson Democratic Club,1913-0365_wotm,,,04/15/1913,McKinley Square Casino,,,,complete,12,18
35139,http://api.menus.nypl.org/dishes/35139,Trenton House,Trenton House,,,,,,,,,,Washington Association of Masons,1913-0367_wotm,,,04/15/1913,Trenton House,,,,complete,2,44
35142,http://api.menus.nypl.org/dishes/35142,Hotel Astor,Hotel Astor,,,,,,,,,,The Alumni Association of St. Peter's College,1913-0370_wotm,,,04/16/1913,Hotel Astor,,,,complete,6,18
35143,http://api.menus.nypl.org/dishes/35143,Hotel Majestic,Hotel Majestic,,,,,,,,,,Eigth Masonic District Association,1913-0371_wotm,,,04/16/1913,Hotel Majestic,,,,complete,4,18
35144,http://api.menus.nypl.org/dishes/35144,Burland Casino,Burland Casino,,,,,,,,,,Association of the Bar of the County of Bronx,1913-0372_wotm,,,04/16/1913,Burland Casino,,,,complete,4,25
35146,http://api.menus.nypl.org/dishes/35146,Hotel Sherman,Hotel Sherman,,,,,,,,,,The Camel Club,1913-0374_wotm,,,04/17/1913,Hotel Sherman,,,,complete,4,21
35148,http://api.menus.nypl.org/dishes/35148,Hanover Lunch,Hanover Lunch,,,,,,,,,,Brownsville Board of Trade,1913-0376_wotm,,,04/17/1913,Hanover Lunch,,Drachmas,Drs.,complete,2,69
35149,http://api.menus.nypl.org/dishes/35149,Hotel Astor,Hotel Astor,,,,,,,,,,New York Credit Men's Association,1913-0377_wotm,,,04/17/1913,Hotel Astor,,,,complete,4,31
35150,http://api.menus.nypl.org/dishes/35150,Blackstone,Blackstone,,,,,,,,,,Indiana Society of Chicago,1913-0378_wotm,,,04/19/1913,Blackstone,,,,complete,4,29
35151,http://api.menus.nypl.org/dishes/35151,Plaza,Plaza,,,,,,,,,,Indiana Society of Chicago,1913-0379_wotm,,,04/19/1913,Plaza,,Dollars,$,complete,4,269
35152,http://api.menus.nypl.org/dishes/35152,Plaza,Plaza,,,,,,,,,,Indiana Society of Chicago,1913-0380_wotm,,,04/19/1913,Plaza,,Dollars,$,complete,4,185
35153,http://api.menus.nypl.org/dishes/35153,Hotel St. George,Hotel St. George,,,,,,,,,,Richmond County Automobile Club,1913-0381_wotm,,,04/19/1913,Hotel St. George,,,,complete,4,29
35154,http://api.menus.nypl.org/dishes/35154,Plaza,Plaza,,,,,,,,,,menu also printed in French,1913-0382_wotm,,,04/19/1913,Plaza,,Dollars,$,complete,4,247
35155,http://api.menus.nypl.org/dishes/35155,Hotel Astor,Hotel Astor,,,,,,,,,,New York State Bankers' Association,1913-0383_wotm,,,04/19/1913,Hotel Astor,,,,complete,2,22
35156,http://api.menus.nypl.org/dishes/35156,New York Athletic Club,New York Athletic Club,,,,,,,,,,Veterans of the 7th Regiment,1913-0384_wotm,,,04/19/1913,New York Athletic Club,,,,complete,2,17
35157,http://api.menus.nypl.org/dishes/35157,Palace Hotel,Palace Hotel,,,,,,,,,,"San Francisco Lodge, No. 3 B. P. O. E.",1913-0385_wotm,,,04/19/1913,Palace Hotel,,,,complete,8,21
35158,http://api.menus.nypl.org/dishes/35158,New York Dairy Lunch,New York Dairy Lunch,,,,,,,,,,"San Francisco Lodge, No. 3 B. P. O. E.",1913-0386_wotm,,,04/21/1913,New York Dairy Lunch,,Dollars,$,complete,10,122
35159,http://api.menus.nypl.org/dishes/35159,Delmonicos,Delmonicos,,,,,,,,,,Apollo Club of Brooklyn,1913-0387_wotm,,,04/21/1913,Delmonicos,,,,complete,8,17
35164,http://api.menus.nypl.org/dishes/35164,Imperial,Imperial,,,,,,,,,,Efficient Citizenship Dinner,1913-0392_wotm,,,04/22/1913,Imperial,,,,complete,4,17
35166,http://api.menus.nypl.org/dishes/35166,Waldorf Astoria,Waldorf Astoria,,,,,,,,,,Daily Newspaper Association,1913-0394_wotm,,,04/23/1913,Waldorf Astoria,,,,complete,8,14
35168,http://api.menus.nypl.org/dishes/35168,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,St. George's Society of New York,1913-0396_wotm,,,04/22/1913,Adams' Restaurant,,Dollars,$,complete,5,228
35169,http://api.menus.nypl.org/dishes/35169,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,St. George's Society of New York,1913-0397_wotm,,,04/23/1913,Adams' Restaurant,,Dollars,$,complete,5,390
35170,http://api.menus.nypl.org/dishes/35170,Woolworth Building,Woolworth Building,,,,,,,,,,St. George's Society of New York,1913-0398_wotm,,,04/24/1913,Woolworth Building,,,,complete,74,27
35171,http://api.menus.nypl.org/dishes/35171,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,St. George's Society of New York,1913-0399_wotm,,,03/24/1913,Adams' Restaurant,,Dollars,$,complete,4,298
35172,http://api.menus.nypl.org/dishes/35172,Delmonico's,Delmonico's,,,,,,,,,,The Manufacturing Perfumers' Association,1913-0400_wotm,,,04/24/1913,Delmonico's,,,,complete,8,16
35175,http://api.menus.nypl.org/dishes/35175,Waldorf Astoria,Waldorf Astoria,,,,,,,,,,Portolá ‚anquet,1913-0403_wotm,,,04/25/1913,Waldorf Astoria,,Dollars,$,complete,4,187
35176,http://api.menus.nypl.org/dishes/35176,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,Portolá ‚anquet,1913-0404_wotm,,,04/25/1913,Adams' Restaurant,,Dollars,$,complete,5,416
35177,http://api.menus.nypl.org/dishes/35177,Waldorf Astoria,Waldorf Astoria,,,,,,,,,,The Pilgrims of the United States,1913-0405_wotm,,,04/25/1913,Waldorf Astoria,,,,complete,6,31
35178,http://api.menus.nypl.org/dishes/35178,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,The Pilgrims of the United States,1913-0406_wotm,,,04/26/1913,Adams' Restaurant,,Dollars,$,complete,2,60
35179,http://api.menus.nypl.org/dishes/35179,Waldorf Astoria,Waldorf Astoria,,,,,,,,,,The Interborough Association of Women Teachers,1913-0407_wotm,,,04/26/1913,Waldorf Astoria,,,,complete,8,15
35181,http://api.menus.nypl.org/dishes/35181,Congress Hotel,Congress Hotel,,,,,,,,,,The Bankers' Club,1913-0409_wotm,,,04/26/1913,Congress Hotel,,,,complete,4,29
35183,http://api.menus.nypl.org/dishes/35183,Model Restaurant,Model Restaurant,,,,,,,,,,dinner to Martin Green,1913-0411_wotm,,,04/26/1913,Model Restaurant,,Dollars,$,complete,6,160
35184,http://api.menus.nypl.org/dishes/35184,Astor House,Astor House,,,,,,,,,,dinner to Martin Green,1913-0412_wotm,,,04/26/1913,Astor House,,Dollars,$,complete,4,11
35186,http://api.menus.nypl.org/dishes/35186,Astor House,Astor House,,,,,,,,,,Institutuional Charities,1913-0414_wotm,,,04/27/1913,Astor House,,Dollars,$,complete,4,541
35187,http://api.menus.nypl.org/dishes/35187,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,Institutuional Charities,1913-0415_wotm,,,04/28/1913,Adams' Restaurant,,Dollars,$,complete,6,194
35188,http://api.menus.nypl.org/dishes/35188,Hotel Astor,Hotel Astor,,,,,,,,,,The Economic Club of New York,1913-0416_wotm,,,04/29/1913,Hotel Astor,,,,complete,6,19
35190,http://api.menus.nypl.org/dishes/35190,Delmonico's,Delmonico's,,,,,,,,,,Cotton Goods Association of New York,1913-0418_wotm,,,04/29/1913,Delmonico's,,,,complete,4,12
35193,http://api.menus.nypl.org/dishes/35193,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,Cotton Goods Association of New York,1913-0421_wotm,,,04/30/1913,Adams' Restaurant,,Dollars,$,complete,6,69
35194,http://api.menus.nypl.org/dishes/35194,Hotel Plaza,Hotel Plaza,,,,,,,,,,"Southern Society, Northwestern Society and Progressive Economic Club",1913-0422_wotm,,,04/30/1913,Hotel Plaza,,,,complete,4,14
35196,http://api.menus.nypl.org/dishes/35196,Fairmont Hotel,Fairmont Hotel,,,,,,,,,,Panama Pacific International Exposition,1913-0424_wotm,,,04/30/1913,Fairmont Hotel,,,,complete,4,22
35197,http://api.menus.nypl.org/dishes/35197,Hugot's Crystal Garden,Hugot's Crystal Garden,,,,,,,,,,,1913-0425_wotm,,,05/01/1913,Hugot's Crystal Garden,,,,complete,4,26
35199,http://api.menus.nypl.org/dishes/35199,Hotel Astor,Hotel Astor,,,,,,,,,,New York Public Lecture Corps,1913-0427_wotm,,,05/01/1913,Hotel Astor,,,,complete,6,19
35201,http://api.menus.nypl.org/dishes/35201,Terrace Garden,Terrace Garden,,,,,,,,,,Copernicus Lodge No. 293,1913-0429_wotm,,,05/01/1913,Terrace Garden,,,,complete,2,12
35205,http://api.menus.nypl.org/dishes/35205,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,,,,,,,New Jersey Bankers Association,1913-0433_wotm,,,05/02/1913,[Restaurant name and/or location not given],,,,complete,2,17
35206,http://api.menus.nypl.org/dishes/35206,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,New Jersey Bankers Association,1913-0434_wotm,,,05/02/1913,Adams' Restaurant,,Dollars,$,complete,10,221
35209,http://api.menus.nypl.org/dishes/35209,Waldorf Astoria,Waldorf Astoria,,,,,,,,,,Hereford Gunning and Fishing Association,1913-0437_wotm,,,05/05/1913,Waldorf Astoria,,,,complete,2,18
35210,http://api.menus.nypl.org/dishes/35210,Waldorf Astoria,Waldorf Astoria,,,,,,,,,,International Conference relating to the Centenary of the Treaty of Ghent,1913-0438_wotm,,,05/05/1913,Waldorf Astoria,,,,complete,2,13
35211,http://api.menus.nypl.org/dishes/35211,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,International Conference relating to the Centenary of the Treaty of Ghent,1913-0439_wotm,,,05/05/1913,Adams' Restaurant,,Dollars,$,complete,4,289
35212,http://api.menus.nypl.org/dishes/35212,Yale Club,Yale Club,,,,,,,,,,"Second Company, 7th Regiment National Guard, New York",1913-0440_wotm,,,05/06/1913,Yale Club,,,,complete,4,23
35213,http://api.menus.nypl.org/dishes/35213,Plaza,Plaza,,,,,,,,,,"Second Company, 7th Regiment National Guard, New York",1913-0441_wotm,,,05/06/1913,Plaza,,,,complete,2,13
35214,http://api.menus.nypl.org/dishes/35214,Briarcliff Manor,Briarcliff Manor,,,,,,,,,,Briarcliff Lodge / American Bankers Association,1913-0442_wotm,,,05/06/1913,Briarcliff Manor,,,,complete,4,18
35215,http://api.menus.nypl.org/dishes/35215,Detroit Club,Detroit Club,,,,,,,,,,Society of Colonial Wars in the State of Michigan,1913-0443_wotm,,,05/07/1913,Detroit Club,,,,complete,2,24
35216,http://api.menus.nypl.org/dishes/35216,Elks Club House,Elks Club House,,,,,,,,,,Mount Vernon Lodge of Elks,1913-0444_wotm,,,05/07/1913,Elks Club House,,,,complete,6,24
35218,http://api.menus.nypl.org/dishes/35218,Hotel La Salle,Hotel La Salle,,,,,,,,,,National Conference on City Planning,1913-0446_wotm,,,05/07/1913,Hotel La Salle,,,,complete,2,17
35219,http://api.menus.nypl.org/dishes/35219,Stauch's,Stauch's,,,,,,,,,,The Citizens of Brooklyn,1913-0447_wotm,,,05/08/1913,Stauch's,,,,complete,2,14
35220,http://api.menus.nypl.org/dishes/35220,Waldorf Astoria,Waldorf Astoria,,,,,,,,,,"Trust Company Section, American Bankers Association",1913-0448_wotm,,,05/08/1913,Waldorf Astoria,,,,complete,6,19
35221,http://api.menus.nypl.org/dishes/35221,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,"Trust Company Section, American Bankers Association",1913-0449_wotm,,,05/08/1913,Adams' Restaurant,,Dollars,$,complete,4,296
35223,http://api.menus.nypl.org/dishes/35223,Hotel Plaza,Hotel Plaza,,,,,,,,,,German Publication Society,1913-0451_wotm,,,05/09/1913,Hotel Plaza,,,,complete,16,27
35224,http://api.menus.nypl.org/dishes/35224,Hotel Astor,Hotel Astor,,,,,,,,,,German Publication Society,1913-0452_wotm,,,05/09/1913,Hotel Astor,,Dollars,$,complete,2,211
35225,http://api.menus.nypl.org/dishes/35225,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,German Publication Society,1913-0453_wotm,,,05/09/1913,Adams' Restaurant,,Dollars,$,complete,4,221
35227,http://api.menus.nypl.org/dishes/35227,Mercantile Lunch Co.,Mercantile Lunch Co.,,,,,,,,,,The American Committee,1913-0455_wotm,,,05/09/1913,Mercantile Lunch Co.,,Dollars,$,complete,2,74
35228,http://api.menus.nypl.org/dishes/35228,Garret Restaurant,Garret Restaurant,,,,,,,,,,The American Committee,1913-0456_wotm,,,05/09/1913,Garret Restaurant,,Dollars,$,complete,4,360
35229,http://api.menus.nypl.org/dishes/35229,Hazeltine's,Hazeltine's,,,,,,,,,,The American Committee,1913-0457_wotm,,,05/09/1913,Hazeltine's,,Dollars,$,complete,4,341
35230,http://api.menus.nypl.org/dishes/35230,Pabst,Pabst,,,,,,,,,,The American Committee,1913-0458_wotm,,,05/09/1913,Pabst,,Dollars,$,complete,2,63
35231,http://api.menus.nypl.org/dishes/35231,Herman Loeffler's CafÃ© and Restaurant,Herman Loeffler's CafÃ© and Restaurant,,,,,,,,,,The American Committee,1913-0459_wotm,,,05/09/1913,Herman Loeffler's CafÃ© and Restaurant,,Dollars,$,complete,2,248
35232,http://api.menus.nypl.org/dishes/35232,Spilker's Restaurant and CafÃ©,Spilker's Restaurant and CafÃ©,,,,,,,,,,The American Committee,1913-0460_wotm,,,05/09/1913,Spilker's Restaurant and CafÃ©,,Dollars,$,complete,4,478
35233,http://api.menus.nypl.org/dishes/35233,E. Ettinger CafÃ© and Restaurant,E. Ettinger CafÃ© and Restaurant,,,,,,,,,,The American Committee,1913-0461_wotm,,,05/09/1913,E. Ettinger CafÃ© and Restaurant,,Dollars,$,complete,2,274
35234,http://api.menus.nypl.org/dishes/35234,Henry J. Wollenhaupt,Henry J. Wollenhaupt,,,,,,,,,,The American Committee,1913-0462_wotm,,,05/09/1913,Henry J. Wollenhaupt,,Dollars,$,complete,4,391
35235,http://api.menus.nypl.org/dishes/35235,Cortlandt,Cortlandt,,,,,,,,,,The American Committee,1913-0463_wotm,,,05/09/1913,Cortlandt,,Dollars,$,complete,2,93
35236,http://api.menus.nypl.org/dishes/35236,Whites,Whites,,,,,,,,,,The American Committee,1913-0464_wotm,,,05/09/1913,Whites,,Dollars,$,complete,4,164
35237,http://api.menus.nypl.org/dishes/35237,Riggs',Riggs',,,,,,,,,,The American Committee,1913-0465_wotm,,,05/10/1913,Riggs',,Dollars,$,complete,4,153
35238,http://api.menus.nypl.org/dishes/35238,Richmond,Richmond,,,,,,,,,,The American Committee,1913-0466_wotm,,,05/10/1913,Richmond,,Dollars,$,complete,2,129
35239,http://api.menus.nypl.org/dishes/35239,Gardner & Smith,Gardner & Smith,,,,,,,,,,The American Committee,1913-0467_wotm,,,05/10/1913,Gardner & Smith,,Dollars,$,complete,4,261
35240,http://api.menus.nypl.org/dishes/35240,Gregory's Restaurant,Gregory's Restaurant,,,,,,,,,,The American Committee,1913-0468_wotm,,,05/10/1913,Gregory's Restaurant,,Dollars,$,under review,4,329
35241,http://api.menus.nypl.org/dishes/35241,City Midday Club,City Midday Club,,,,,,,,,,The American Committee,1913-0469_wotm,,,05/10/1913,City Midday Club,,Dollars,$,complete,2,67
35242,http://api.menus.nypl.org/dishes/35242,Astor House,Astor House,,,,,,,,,,The American Committee,1913-0470_wotm,,,05/10/1913,Astor House,,Dollars,$,under review,4,391
35243,http://api.menus.nypl.org/dishes/35243,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,The American Committee,1913-0471_wotm,,,05/11/1913,Adams' Restaurant,,Dollars,$,complete,4,275
35244,http://api.menus.nypl.org/dishes/35244,Hotel St. Andrew,Hotel St. Andrew,,,,,,,,,,The American Committee,1913-0472_wotm,,,05/11/1913,Hotel St. Andrew,,Dollars,$,complete,2,93
35245,http://api.menus.nypl.org/dishes/35245,Astor House,Astor House,,,,,,,,,,The American Committee,1913-0473_wotm,,,05/11/1913,Astor House,,Dollars,$,complete,4,538
35246,http://api.menus.nypl.org/dishes/35246,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,The American Committee,1913-0474_wotm,,,05/12/1913,Adams' Restaurant,,Dollars,$,complete,4,120
35247,http://api.menus.nypl.org/dishes/35247,Young Men's Christian Association,Young Men's Christian Association,,,,,,,,,,The American Committee,1913-0475_wotm,,,05/12/1913,Young Men's Christian Association,,,,complete,4,16
35248,http://api.menus.nypl.org/dishes/35248,Hotel Rector,Hotel Rector,,,,,,,,,,North German Lloyd,1913-0476_wotm,,,05/12/1913,Hotel Rector,,,,complete,8,17
35250,http://api.menus.nypl.org/dishes/35250,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,,,,,,,Progressive Dinner Conference,1913-0478_wotm,,,05/12/1913,[Restaurant name and/or location not given],,,,complete,2,18
35251,http://api.menus.nypl.org/dishes/35251,New Willard,New Willard,,,,,,,,,,The Carnegie Endowment for International Peace,1913-0479_wotm,,,05/12/1913,New Willard,,,,complete,8,22
35252,http://api.menus.nypl.org/dishes/35252,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,The Carnegie Endowment for International Peace,1913-0480_wotm,,,05/13/1913,Adams' Restaurant,,Dollars,$,complete,4,328
35253,http://api.menus.nypl.org/dishes/35253,Palace HÃ´tel,Palace HÃ´tel,,,,,,,,,,The Carnegie Endowment for International Peace,1913-0481_wotm,,,05/13/1913,Palace HÃ´tel,,,,complete,2,14
35254,http://api.menus.nypl.org/dishes/35254,Blackstone,Blackstone,,,,,,,,,,Association of American Portland Cement Manufacturers,1913-0482_wotm,,,05/14/1913,Blackstone,,,,complete,2,16
35255,http://api.menus.nypl.org/dishes/35255,HofbrÃ¤u Haus,HofbrÃ¤u Haus,,,,,,,,,,Association of American Portland Cement Manufacturers,1913-0483_wotm,,,05/14/1913,HofbrÃ¤u Haus,,Dollars,$,complete,2,6
35257,http://api.menus.nypl.org/dishes/35257,Blackstone,Blackstone,,,,,,,,,,Dinner in Honour of the visiting delegates to the Peace Conference,1913-0485_wotm,,,05/15/1913,Blackstone,,,,complete,2,18
35258,http://api.menus.nypl.org/dishes/35258,Cafeteria Buffet,Cafeteria Buffet,,,,,,,,,,Dinner in Honour of the visiting delegates to the Peace Conference,1913-0486_wotm,,,05/15/1913,Cafeteria Buffet,,Dollars,$,complete,4,128
35260,http://api.menus.nypl.org/dishes/35260,Deutsche Liederkranz,Deutsche Liederkranz,,,,,,,,,,The Pan American Society,1913-0488_wotm,,,05/16/1913,Deutsche Liederkranz,,,,complete,4,13
35261,http://api.menus.nypl.org/dishes/35261,Adams' Restaurant,Adams' Restaurant,,,,,,,,,,The Pan American Society,1913-0489_wotm,,,05/16/1913,Adams' Restaurant,,Dollars,$,complete,4,316
35262,http://api.menus.nypl.org/dishes/35262,Explorers Club,Explorers Club,,,,,,,,,,The Pan American Society,1913-0490_wotm,,,05/16/1913,Explorers Club,,,,complete,4,13
35263,http://api.menus.nypl.org/dishes/35263,Congress Hotel,Congress Hotel,,,,,,,,,,The Chicago Association of Commerce,1913-0491_wotm,,,05/16/1913,Congress Hotel,,,,complete,14,25
35265,http://api.menus.nypl.org/dishes/35265,Waldorf Astoria,Waldorf Astoria,,,,,,,,,,The Traffic Squad of the Police Department of the City of New York,1913-0493_wotm,,,05/17/1913,Waldorf Astoria,,Dollars,$,complete,4,20
35266,http://api.menus.nypl.org/dishes/35266,Waldorf Astoria,Waldorf Astoria,,,,,,,,,,dinner to Mayor Gaynor,1913-0494_wotm,,,05/17/1913,Waldorf Astoria,,,,complete,2,19
35267,http://api.menus.nypl.org/dishes/35267,Seelbach,Seelbach,,,,,,,,,,The Louisville Times,1913-0495_wotm,,,05/17/1913,Seelbach,,,,complete,4,17
35268,http://api.menus.nypl.org/dishes/35268,Hotel Pfister,Hotel Pfister,,,,,,,,,,Wisconsin State Fair,1913-0496_wotm,,,05/19/1913,Hotel Pfister,,,,complete,2,17
35269,http://api.menus.nypl.org/dishes/35269,Hotel Breevort,Hotel Breevort,,,,,,,,,,Wisconsin State Fair,1913-0497_wotm,,,05/19/1913,Hotel Breevort,,,,under review,2,14
35272,http://api.menus.nypl.org/dishes/35272,Hotel Knickerbocker,Hotel Knickerbocker,,,,,,,,,,The North Carolina Society,1913-0500_wotm,,,05/20/1913,Hotel Knickerbocker,,,,complete,2,18
35275,http://api.menus.nypl.org/dishes/35275,Hotel Casey,Hotel Casey,,,,,,,,,,National State Undertakers' Association,1913-0503_wotm,,,05/21/1913,Hotel Casey,,,,complete,2,18
